year;geo_code;country;nace_r2_code;sector_nace_r2;na_item_code;unit_code;gva_million_eur;data_flag;source_id;dataset_id;source;price_basis;unit_label
2023;PT;Portugal;K;Financial and insurance activities;B1G;CP_MEUR;16582.6;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;L;Real estate activities;B1G;CP_MEUR;24767.1;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;M;Professional, scientific and technical activities;B1G;CP_MEUR;12067.4;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;N;Administrative and support service activities;B1G;CP_MEUR;10450.9;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;O;"Public administration and defence; compulsory social security";B1G;CP_MEUR;15126.4;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;P;Education;B1G;CP_MEUR;11896.6;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;Q;Human health and social work activities;B1G;CP_MEUR;15580.8;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;R;Arts, entertainment and recreation;B1G;CP_MEUR;2508.2;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;S;Other service activities;B1G;CP_MEUR;2853.1;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2023;PT;Portugal;T;"Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use";B1G;CP_MEUR;1353.1;;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;A;Agriculture, forestry and fishing;B1G;CP_MEUR;5851.3;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;B;Mining and quarrying;B1G;CP_MEUR;815.6;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;C;Manufacturing;B1G;CP_MEUR;34043.5;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;D;Electricity, gas, steam and air conditioning supply;B1G;CP_MEUR;4197.3;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;E;"Water supply; sewerage, waste management and remediation activities";B1G;CP_MEUR;2325.8;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;F;Construction;B1G;CP_MEUR;12779.3;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;G;"Wholesale and retail trade; repair of motor vehicles and motorcycles";B1G;CP_MEUR;30188.6;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;H;Transportation and storage;B1G;CP_MEUR;12401.7;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;I;Accommodation and food service activities;B1G;CP_MEUR;16236.2;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;J;Information and communication;B1G;CP_MEUR;12557.2;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;K;Financial and insurance activities;B1G;CP_MEUR;15900.8;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;L;Real estate activities;B1G;CP_MEUR;27347.9;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;M;Professional, scientific and technical activities;B1G;CP_MEUR;13013.1;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;N;Administrative and support service activities;B1G;CP_MEUR;11240.8;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;O;"Public administration and defence; compulsory social security";B1G;CP_MEUR;16283.2;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;P;Education;B1G;CP_MEUR;12769.7;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;Q;Human health and social work activities;B1G;CP_MEUR;16753.3;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;R;Arts, entertainment and recreation;B1G;CP_MEUR;2918.9;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;S;Other service activities;B1G;CP_MEUR;3037.4;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
2024;PT;Portugal;T;"Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use";B1G;CP_MEUR;1463.2;provisional;F012;D115;Eurostat — Gross value added and income by detailed industry (nama_10_a64);current_prices;Million euro, current prices
