year;nationality;gender;permits_granted;resident_count;source_id;source
2019;Tanzânia;Feminino;2;14;F001 / F002;SEF + AIMA — combinado
2019;Tanzânia;Masculino;7;26;F001 / F002;SEF + AIMA — combinado
2019;Timor-Leste;Feminino;62;172;F001 / F002;SEF + AIMA — combinado
2019;Timor-Leste;Masculino;43;172;F001 / F002;SEF + AIMA — combinado
2019;Togo;Feminino;3;17;F001 / F002;SEF + AIMA — combinado
2019;Togo;Masculino;3;20;F001 / F002;SEF + AIMA — combinado
2019;Trindade e Tobago;Feminino;2;5;F001 / F002;SEF + AIMA — combinado
2019;Trindade e Tobago;Masculino;0;9;F001 / F002;SEF + AIMA — combinado
2019;Tunísia;Feminino;48;144;F001 / F002;SEF + AIMA — combinado
2019;Tunísia;Masculino;60;214;F001 / F002;SEF + AIMA — combinado
2019;Turquemenistão;Feminino;1;7;F001 / F002;SEF + AIMA — combinado
2019;Turquemenistão;Masculino;1;5;F001 / F002;SEF + AIMA — combinado
2019;Turquia;Feminino;199;653;F001 / F002;SEF + AIMA — combinado
2019;Turquia;Masculino;194;640;F001 / F002;SEF + AIMA — combinado
2019;Ucrânia;Feminino;1008;16114;F001 / F002;SEF + AIMA — combinado
2019;Ucrânia;Masculino;821;13604;F001 / F002;SEF + AIMA — combinado
2019;Uganda;Feminino;5;16;F001 / F002;SEF + AIMA — combinado
2019;Uganda;Masculino;3;16;F001 / F002;SEF + AIMA — combinado
2019;Uruguai;Feminino;21;88;F001 / F002;SEF + AIMA — combinado
2019;Uruguai;Masculino;14;83;F001 / F002;SEF + AIMA — combinado
2019;Uzbequistão;Feminino;37;462;F001 / F002;SEF + AIMA — combinado
2019;Uzbequistão;Masculino;89;647;F001 / F002;SEF + AIMA — combinado
2019;Vanuatu;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2019;Vanuatu;Masculino;1;2;F001 / F002;SEF + AIMA — combinado
2019;Venezuela;Feminino;1100;3912;F001 / F002;SEF + AIMA — combinado
2019;Venezuela;Masculino;788;2639;F001 / F002;SEF + AIMA — combinado
2019;Vietname;Feminino;102;273;F001 / F002;SEF + AIMA — combinado
2019;Vietname;Masculino;87;242;F001 / F002;SEF + AIMA — combinado
2019;Zimbabwe;Feminino;12;35;F001 / F002;SEF + AIMA — combinado
2019;Zimbabwe;Masculino;5;29;F001 / F002;SEF + AIMA — combinado
2019;Zâmbia;Feminino;3;8;F001 / F002;SEF + AIMA — combinado
2019;Zâmbia;Masculino;2;5;F001 / F002;SEF + AIMA — combinado
2019;África do Sul;Feminino;156;826;F001 / F002;SEF + AIMA — combinado
2019;África do Sul;Masculino;155;779;F001 / F002;SEF + AIMA — combinado
2019;Áustria;Feminino;131;627;F001 / F002;SEF + AIMA — combinado
2019;Áustria;Masculino;158;690;F001 / F002;SEF + AIMA — combinado
2019;Índia;Feminino;1271;4384;F001 / F002;SEF + AIMA — combinado
2019;Índia;Masculino;4996;13235;F001 / F002;SEF + AIMA — combinado
2020;Afeganistão;Feminino;3;18;F001 / F002;SEF + AIMA — combinado
2020;Afeganistão;Masculino;20;55;F001 / F002;SEF + AIMA — combinado
2020;Albânia;Feminino;7;35;F001 / F002;SEF + AIMA — combinado
2020;Albânia;Masculino;17;50;F001 / F002;SEF + AIMA — combinado
2020;Alemanha;Feminino;1206;7591;F001 / F002;SEF + AIMA — combinado
2020;Alemanha;Masculino;1352;8450;F001 / F002;SEF + AIMA — combinado
2020;Andorra;Feminino;0;6;F001 / F002;SEF + AIMA — combinado
2020;Andorra;Masculino;1;9;F001 / F002;SEF + AIMA — combinado
2020;Angola;Feminino;2773;13876;F001 / F002;SEF + AIMA — combinado
2020;Angola;Masculino;2056;10573;F001 / F002;SEF + AIMA — combinado
2020;Antígua e Barbuda;Feminino;3;5;F001 / F002;SEF + AIMA — combinado
2020;Antígua e Barbuda;Masculino;4;7;F001 / F002;SEF + AIMA — combinado
2020;Apátrida;Feminino;0;14;F001 / F002;SEF + AIMA — combinado
2020;Apátrida;Masculino;1;16;F001 / F002;SEF + AIMA — combinado
2020;Argentina;Feminino;61;353;F001 / F002;SEF + AIMA — combinado
2020;Argentina;Masculino;70;324;F001 / F002;SEF + AIMA — combinado
2020;Argélia;Feminino;63;260;F001 / F002;SEF + AIMA — combinado
2020;Argélia;Masculino;109;373;F001 / F002;SEF + AIMA — combinado
2020;Arménia;Feminino;6;48;F001 / F002;SEF + AIMA — combinado
2020;Arménia;Masculino;6;35;F001 / F002;SEF + AIMA — combinado
2020;Arábia Saudita;Feminino;7;86;F001 / F002;SEF + AIMA — combinado
2020;Arábia Saudita;Masculino;11;89;F001 / F002;SEF + AIMA — combinado
2020;Austrália;Feminino;42;241;F001 / F002;SEF + AIMA — combinado
2020;Austrália;Masculino;49;279;F001 / F002;SEF + AIMA — combinado
2020;Azerbaijão;Feminino;3;36;F001 / F002;SEF + AIMA — combinado
2020;Azerbaijão;Masculino;14;29;F001 / F002;SEF + AIMA — combinado
2020;Bahamas;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Bahamas;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Bahrein;Feminino;1;7;F001 / F002;SEF + AIMA — combinado
2020;Bahrein;Masculino;2;5;F001 / F002;SEF + AIMA — combinado
2020;Bangladesh;Feminino;572;2265;F001 / F002;SEF + AIMA — combinado
2020;Bangladesh;Masculino;1582;7651;F001 / F002;SEF + AIMA — combinado
2020;Barbados;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2020;Barbados;Masculino;1;2;F001 / F002;SEF + AIMA — combinado
2020;Belize;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2020;Belize;Masculino;0;3;F001 / F002;SEF + AIMA — combinado
2020;Benin;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Benin;Masculino;0;9;F001 / F002;SEF + AIMA — combinado
2020;Bermudas;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Bermudas;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Bielorrússia;Feminino;27;382;F001 / F002;SEF + AIMA — combinado
2020;Bielorrússia;Masculino;13;182;F001 / F002;SEF + AIMA — combinado
2020;Bolívia;Feminino;7;86;F001 / F002;SEF + AIMA — combinado
2020;Bolívia;Masculino;9;44;F001 / F002;SEF + AIMA — combinado
2020;Botswana;Feminino;1;4;F001 / F002;SEF + AIMA — combinado
2020;Botswana;Masculino;1;4;F001 / F002;SEF + AIMA — combinado
2020;Brasil;Feminino;22043;102673;F001 / F002;SEF + AIMA — combinado
2020;Brasil;Masculino;20202;81320;F001 / F002;SEF + AIMA — combinado
2020;Brunei;Feminino;1;3;F001 / F002;SEF + AIMA — combinado
2020;Brunei;Masculino;1;1;F001 / F002;SEF + AIMA — combinado
2020;Bulgária;Feminino;128;3450;F001 / F002;SEF + AIMA — combinado
2020;Bulgária;Masculino;97;3295;F001 / F002;SEF + AIMA — combinado
2020;Burkina Faso;Feminino;1;8;F001 / F002;SEF + AIMA — combinado
2020;Burkina Faso;Masculino;1;22;F001 / F002;SEF + AIMA — combinado
2020;Burundi;Feminino;3;6;F001 / F002;SEF + AIMA — combinado
2020;Burundi;Masculino;2;5;F001 / F002;SEF + AIMA — combinado
2020;Butão;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2020;Butão;Masculino;1;3;F001 / F002;SEF + AIMA — combinado
2020;Bélgica;Feminino;354;2321;F001 / F002;SEF + AIMA — combinado
2020;Bélgica;Masculino;433;2862;F001 / F002;SEF + AIMA — combinado
2020;Bósnia e Herzegovina;Feminino;3;40;F001 / F002;SEF + AIMA — combinado
2020;Bósnia e Herzegovina;Masculino;3;18;F001 / F002;SEF + AIMA — combinado
2020;Cabo Verde;Feminino;2278;19378;F001 / F002;SEF + AIMA — combinado
2020;Cabo Verde;Masculino;1946;17231;F001 / F002;SEF + AIMA — combinado
2020;Camarões;Feminino;17;90;F001 / F002;SEF + AIMA — combinado
2020;Camarões;Masculino;30;131;F001 / F002;SEF + AIMA — combinado
2020;Camboja;Feminino;13;32;F001 / F002;SEF + AIMA — combinado
2020;Camboja;Masculino;11;18;F001 / F002;SEF + AIMA — combinado
2020;Canadá;Feminino;81;516;F001 / F002;SEF + AIMA — combinado
2020;Canadá;Masculino;91;582;F001 / F002;SEF + AIMA — combinado
2020;Cazaquistão;Feminino;38;341;F001 / F002;SEF + AIMA — combinado
2020;Cazaquistão;Masculino;51;292;F001 / F002;SEF + AIMA — combinado
2020;Chade;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Chade;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2020;Chile;Feminino;40;181;F001 / F002;SEF + AIMA — combinado
2020;Chile;Masculino;40;158;F001 / F002;SEF + AIMA — combinado
2020;China;Feminino;750;13021;F001 / F002;SEF + AIMA — combinado
2020;China;Masculino;628;13053;F001 / F002;SEF + AIMA — combinado
2020;Chipre;Feminino;5;42;F001 / F002;SEF + AIMA — combinado
2020;Chipre;Masculino;14;60;F001 / F002;SEF + AIMA — combinado
2020;Colômbia;Feminino;169;891;F001 / F002;SEF + AIMA — combinado
2020;Colômbia;Masculino;137;575;F001 / F002;SEF + AIMA — combinado
2020;Comores;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Comores;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Congo;Feminino;4;53;F001 / F002;SEF + AIMA — combinado
2020;Congo;Masculino;2;35;F001 / F002;SEF + AIMA — combinado
2020;Coreia do Sul;Feminino;25;130;F001 / F002;SEF + AIMA — combinado
2020;Coreia do Sul;Masculino;29;98;F001 / F002;SEF + AIMA — combinado
2020;Costa Rica;Feminino;3;41;F001 / F002;SEF + AIMA — combinado
2020;Costa Rica;Masculino;8;37;F001 / F002;SEF + AIMA — combinado
2020;Costa do Marfim;Feminino;11;73;F001 / F002;SEF + AIMA — combinado
2020;Costa do Marfim;Masculino;15;118;F001 / F002;SEF + AIMA — combinado
2020;Croácia;Feminino;35;197;F001 / F002;SEF + AIMA — combinado
2020;Croácia;Masculino;33;202;F001 / F002;SEF + AIMA — combinado
2020;Cuba;Feminino;52;659;F001 / F002;SEF + AIMA — combinado
2020;Cuba;Masculino;62;540;F001 / F002;SEF + AIMA — combinado
2020;Desconhecido;Feminino;5;14;F001 / F002;SEF + AIMA — combinado
2020;Desconhecido;Masculino;4;15;F001 / F002;SEF + AIMA — combinado
2020;Dinamarca;Feminino;106;540;F001 / F002;SEF + AIMA — combinado
2020;Dinamarca;Masculino;145;793;F001 / F002;SEF + AIMA — combinado
2020;Djibuti;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2020;Djibuti;Masculino;0;3;F001 / F002;SEF + AIMA — combinado
2020;Dominica;Feminino;1;5;F001 / F002;SEF + AIMA — combinado
2020;Dominica;Masculino;7;14;F001 / F002;SEF + AIMA — combinado
2020;Egipto;Feminino;56;225;F001 / F002;SEF + AIMA — combinado
2020;Egipto;Masculino;67;324;F001 / F002;SEF + AIMA — combinado
2020;El Salvador;Feminino;4;22;F001 / F002;SEF + AIMA — combinado
2020;El Salvador;Masculino;2;28;F001 / F002;SEF + AIMA — combinado
2020;Emiratos Árabes Unidos;Feminino;5;12;F001 / F002;SEF + AIMA — combinado
2020;Emiratos Árabes Unidos;Masculino;7;24;F001 / F002;SEF + AIMA — combinado
2020;Equador;Feminino;46;211;F001 / F002;SEF + AIMA — combinado
2020;Equador;Masculino;48;203;F001 / F002;SEF + AIMA — combinado
2020;Eritreia;Feminino;1;52;F001 / F002;SEF + AIMA — combinado
2020;Eritreia;Masculino;0;161;F001 / F002;SEF + AIMA — combinado
2020;Eslováquia;Feminino;24;223;F001 / F002;SEF + AIMA — combinado
2020;Eslováquia;Masculino;16;101;F001 / F002;SEF + AIMA — combinado
2020;Eslovénia;Feminino;35;130;F001 / F002;SEF + AIMA — combinado
2020;Eslovénia;Masculino;17;79;F001 / F002;SEF + AIMA — combinado
2020;Espanha;Feminino;1361;8276;F001 / F002;SEF + AIMA — combinado
2020;Espanha;Masculino;1476;8705;F001 / F002;SEF + AIMA — combinado
2020;Essuatíni;Feminino;1;5;F001 / F002;SEF + AIMA — combinado
2020;Essuatíni;Masculino;1;2;F001 / F002;SEF + AIMA — combinado
2020;Estados Unidos da América;Feminino;548;2407;F001 / F002;SEF + AIMA — combinado
2020;Estados Unidos da América;Masculino;567;2361;F001 / F002;SEF + AIMA — combinado
2020;Estónia;Feminino;29;199;F001 / F002;SEF + AIMA — combinado
2020;Estónia;Masculino;21;91;F001 / F002;SEF + AIMA — combinado
2020;Etiópia;Feminino;6;35;F001 / F002;SEF + AIMA — combinado
2020;Etiópia;Masculino;5;23;F001 / F002;SEF + AIMA — combinado
2020;Filipinas;Feminino;79;780;F001 / F002;SEF + AIMA — combinado
2020;Filipinas;Masculino;39;292;F001 / F002;SEF + AIMA — combinado
2020;Finlândia;Feminino;83;608;F001 / F002;SEF + AIMA — combinado
2020;Finlândia;Masculino;80;544;F001 / F002;SEF + AIMA — combinado
2020;França;Feminino;1956;11769;F001 / F002;SEF + AIMA — combinado
2020;França;Masculino;2116;13166;F001 / F002;SEF + AIMA — combinado
2020;Gabão;Feminino;2;17;F001 / F002;SEF + AIMA — combinado
2020;Gabão;Masculino;0;13;F001 / F002;SEF + AIMA — combinado
2020;Gana;Feminino;8;51;F001 / F002;SEF + AIMA — combinado
2020;Gana;Masculino;26;134;F001 / F002;SEF + AIMA — combinado
2020;Geórgia;Feminino;25;220;F001 / F002;SEF + AIMA — combinado
2020;Geórgia;Masculino;19;227;F001 / F002;SEF + AIMA — combinado
2020;Granada;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2020;Granada;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Grécia;Feminino;62;338;F001 / F002;SEF + AIMA — combinado
2020;Grécia;Masculino;53;341;F001 / F002;SEF + AIMA — combinado
2020;Guatemala;Feminino;4;38;F001 / F002;SEF + AIMA — combinado
2020;Guatemala;Masculino;10;33;F001 / F002;SEF + AIMA — combinado
2020;Guiana;Feminino;1;5;F001 / F002;SEF + AIMA — combinado
2020;Guiana;Masculino;1;6;F001 / F002;SEF + AIMA — combinado
2020;Guiné;Feminino;66;454;F001 / F002;SEF + AIMA — combinado
2020;Guiné;Masculino;95;948;F001 / F002;SEF + AIMA — combinado
2020;Guiné Equatorial;Feminino;1;27;F001 / F002;SEF + AIMA — combinado
2020;Guiné Equatorial;Masculino;1;17;F001 / F002;SEF + AIMA — combinado
2020;Guiné-Bissau;Feminino;1505;9267;F001 / F002;SEF + AIMA — combinado
2020;Guiné-Bissau;Masculino;1873;10413;F001 / F002;SEF + AIMA — combinado
2020;Gâmbia;Feminino;6;46;F001 / F002;SEF + AIMA — combinado
2020;Gâmbia;Masculino;65;193;F001 / F002;SEF + AIMA — combinado
2020;Haiti;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Haiti;Masculino;2;9;F001 / F002;SEF + AIMA — combinado
2020;Honduras;Feminino;2;32;F001 / F002;SEF + AIMA — combinado
2020;Honduras;Masculino;3;16;F001 / F002;SEF + AIMA — combinado
2020;Hong Kong;Feminino;17;32;F001 / F002;SEF + AIMA — combinado
2020;Hong Kong;Masculino;19;32;F001 / F002;SEF + AIMA — combinado
2020;Hungria;Feminino;98;606;F001 / F002;SEF + AIMA — combinado
2020;Hungria;Masculino;58;340;F001 / F002;SEF + AIMA — combinado
2020;Ilhas Fiji;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Ilhas Fiji;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2020;Ilhas Marshall;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Ilhas Marshall;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Ilhas Maurícias;Feminino;2;16;F001 / F002;SEF + AIMA — combinado
2020;Ilhas Maurícias;Masculino;5;16;F001 / F002;SEF + AIMA — combinado
2020;Indonésia;Feminino;25;128;F001 / F002;SEF + AIMA — combinado
2020;Indonésia;Masculino;109;381;F001 / F002;SEF + AIMA — combinado
2020;Iraque;Feminino;52;229;F001 / F002;SEF + AIMA — combinado
2020;Iraque;Masculino;45;257;F001 / F002;SEF + AIMA — combinado
2020;Irlanda;Feminino;247;1114;F001 / F002;SEF + AIMA — combinado
2020;Irlanda;Masculino;313;1516;F001 / F002;SEF + AIMA — combinado
2020;Irão;Feminino;177;583;F001 / F002;SEF + AIMA — combinado
2020;Irão;Masculino;196;698;F001 / F002;SEF + AIMA — combinado
2020;Islândia;Feminino;8;53;F001 / F002;SEF + AIMA — combinado
2020;Islândia;Masculino;14;66;F001 / F002;SEF + AIMA — combinado
2020;Israel;Feminino;35;152;F001 / F002;SEF + AIMA — combinado
2020;Israel;Masculino;45;185;F001 / F002;SEF + AIMA — combinado
2020;Itália;Feminino;1982;11758;F001 / F002;SEF + AIMA — combinado
2020;Itália;Masculino;2497;16401;F001 / F002;SEF + AIMA — combinado
2020;Iémen;Feminino;8;16;F001 / F002;SEF + AIMA — combinado
2020;Iémen;Masculino;8;24;F001 / F002;SEF + AIMA — combinado
2020;Jamaica;Feminino;0;5;F001 / F002;SEF + AIMA — combinado
2020;Jamaica;Masculino;0;9;F001 / F002;SEF + AIMA — combinado
2020;Japão;Feminino;24;270;F001 / F002;SEF + AIMA — combinado
2020;Japão;Masculino;22;171;F001 / F002;SEF + AIMA — combinado
2020;Jordânia;Feminino;35;212;F001 / F002;SEF + AIMA — combinado
2020;Jordânia;Masculino;37;247;F001 / F002;SEF + AIMA — combinado
2020;Kosovo;Feminino;3;20;F001 / F002;SEF + AIMA — combinado
2020;Kosovo;Masculino;1;15;F001 / F002;SEF + AIMA — combinado
2020;Kuwait;Feminino;6;19;F001 / F002;SEF + AIMA — combinado
2020;Kuwait;Masculino;5;24;F001 / F002;SEF + AIMA — combinado
2020;Laos;Feminino;1;4;F001 / F002;SEF + AIMA — combinado
2020;Laos;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Lesoto;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2020;Lesoto;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Letónia;Feminino;43;365;F001 / F002;SEF + AIMA — combinado
2020;Letónia;Masculino;33;153;F001 / F002;SEF + AIMA — combinado
2020;Libéria;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2020;Libéria;Masculino;0;13;F001 / F002;SEF + AIMA — combinado
2020;Liechtenstein;Feminino;2;5;F001 / F002;SEF + AIMA — combinado
2020;Liechtenstein;Masculino;1;5;F001 / F002;SEF + AIMA — combinado
2020;Lituânia;Feminino;84;629;F001 / F002;SEF + AIMA — combinado
2020;Lituânia;Masculino;34;262;F001 / F002;SEF + AIMA — combinado
2020;Luxemburgo;Feminino;44;173;F001 / F002;SEF + AIMA — combinado
2020;Luxemburgo;Masculino;66;214;F001 / F002;SEF + AIMA — combinado
2020;Líbano;Feminino;43;276;F001 / F002;SEF + AIMA — combinado
2020;Líbano;Masculino;53;331;F001 / F002;SEF + AIMA — combinado
2020;Líbia;Feminino;9;79;F001 / F002;SEF + AIMA — combinado
2020;Líbia;Masculino;7;84;F001 / F002;SEF + AIMA — combinado
2020;Macau;Feminino;0;2;F001 / F002;SEF + AIMA — combinado
2020;Macau;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Macedónia do Norte;Feminino;5;32;F001 / F002;SEF + AIMA — combinado
2020;Macedónia do Norte;Masculino;0;18;F001 / F002;SEF + AIMA — combinado
2020;Madagáscar;Feminino;1;10;F001 / F002;SEF + AIMA — combinado
2020;Madagáscar;Masculino;3;4;F001 / F002;SEF + AIMA — combinado
2020;Maldivas;Feminino;0;5;F001 / F002;SEF + AIMA — combinado
2020;Maldivas;Masculino;0;2;F001 / F002;SEF + AIMA — combinado
2020;Mali;Feminino;3;9;F001 / F002;SEF + AIMA — combinado
2020;Mali;Masculino;13;66;F001 / F002;SEF + AIMA — combinado
2020;Malta;Feminino;15;39;F001 / F002;SEF + AIMA — combinado
2020;Malta;Masculino;13;46;F001 / F002;SEF + AIMA — combinado
2020;Malásia;Feminino;17;68;F001 / F002;SEF + AIMA — combinado
2020;Malásia;Masculino;9;39;F001 / F002;SEF + AIMA — combinado
2020;Maláui;Feminino;2;13;F001 / F002;SEF + AIMA — combinado
2020;Maláui;Masculino;0;4;F001 / F002;SEF + AIMA — combinado
2020;Marrocos;Feminino;181;918;F001 / F002;SEF + AIMA — combinado
2020;Marrocos;Masculino;237;1018;F001 / F002;SEF + AIMA — combinado
2020;Mauritânia;Feminino;0;3;F001 / F002;SEF + AIMA — combinado
2020;Mauritânia;Masculino;2;21;F001 / F002;SEF + AIMA — combinado
2020;Mianmar;Feminino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Mianmar;Masculino;0;3;F001 / F002;SEF + AIMA — combinado
2020;Moldávia;Feminino;232;2805;F001 / F002;SEF + AIMA — combinado
2020;Moldávia;Masculino;284;2378;F001 / F002;SEF + AIMA — combinado
2020;Mongólia;Feminino;1;17;F001 / F002;SEF + AIMA — combinado
2020;Mongólia;Masculino;0;5;F001 / F002;SEF + AIMA — combinado
2020;Montenegro;Feminino;0;8;F001 / F002;SEF + AIMA — combinado
2020;Montenegro;Masculino;0;7;F001 / F002;SEF + AIMA — combinado
2020;Moçambique;Feminino;391;2192;F001 / F002;SEF + AIMA — combinado
2020;Moçambique;Masculino;290;1486;F001 / F002;SEF + AIMA — combinado
2020;México;Feminino;69;399;F001 / F002;SEF + AIMA — combinado
2020;México;Masculino;37;241;F001 / F002;SEF + AIMA — combinado
2020;Namíbia;Feminino;2;21;F001 / F002;SEF + AIMA — combinado
2020;Namíbia;Masculino;2;11;F001 / F002;SEF + AIMA — combinado
2020;Nepal;Feminino;1447;7676;F001 / F002;SEF + AIMA — combinado
2020;Nepal;Masculino;2433;13339;F001 / F002;SEF + AIMA — combinado
2020;Nicarágua;Feminino;2;21;F001 / F002;SEF + AIMA — combinado
2020;Nicarágua;Masculino;7;17;F001 / F002;SEF + AIMA — combinado
2020;Nigéria;Feminino;41;248;F001 / F002;SEF + AIMA — combinado
2020;Nigéria;Masculino;94;510;F001 / F002;SEF + AIMA — combinado
2020;Noruega;Feminino;63;413;F001 / F002;SEF + AIMA — combinado
2020;Noruega;Masculino;97;552;F001 / F002;SEF + AIMA — combinado
2020;Nova Zelândia;Feminino;7;45;F001 / F002;SEF + AIMA — combinado
2020;Nova Zelândia;Masculino;12;37;F001 / F002;SEF + AIMA — combinado
2020;Níger;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Níger;Masculino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Omã;Feminino;1;3;F001 / F002;SEF + AIMA — combinado
2020;Omã;Masculino;0;5;F001 / F002;SEF + AIMA — combinado
2020;Palestina;Feminino;6;38;F001 / F002;SEF + AIMA — combinado
2020;Palestina;Masculino;6;48;F001 / F002;SEF + AIMA — combinado
2020;Panamá;Feminino;7;46;F001 / F002;SEF + AIMA — combinado
2020;Panamá;Masculino;8;21;F001 / F002;SEF + AIMA — combinado
2020;Paquistão;Feminino;430;1858;F001 / F002;SEF + AIMA — combinado
2020;Paquistão;Masculino;913;4523;F001 / F002;SEF + AIMA — combinado
2020;Paraguai;Feminino;9;99;F001 / F002;SEF + AIMA — combinado
2020;Paraguai;Masculino;6;35;F001 / F002;SEF + AIMA — combinado
2020;Países Baixos;Feminino;582;4812;F001 / F002;SEF + AIMA — combinado
2020;Países Baixos;Masculino;669;5580;F001 / F002;SEF + AIMA — combinado
2020;Peru;Feminino;44;245;F001 / F002;SEF + AIMA — combinado
2020;Peru;Masculino;26;130;F001 / F002;SEF + AIMA — combinado
2020;Polónia;Feminino;361;2068;F001 / F002;SEF + AIMA — combinado
2020;Polónia;Masculino;193;993;F001 / F002;SEF + AIMA — combinado
2020;Qatar;Feminino;3;4;F001 / F002;SEF + AIMA — combinado
2020;Qatar;Masculino;6;7;F001 / F002;SEF + AIMA — combinado
2020;Quirguistão;Feminino;5;21;F001 / F002;SEF + AIMA — combinado
2020;Quirguistão;Masculino;3;15;F001 / F002;SEF + AIMA — combinado
2020;Quénia;Feminino;15;69;F001 / F002;SEF + AIMA — combinado
2020;Quénia;Masculino;5;37;F001 / F002;SEF + AIMA — combinado
2020;Reino Unido;Feminino;5376;20631;F001 / F002;SEF + AIMA — combinado
2020;Reino Unido;Masculino;7780;25615;F001 / F002;SEF + AIMA — combinado
2020;República Centro-Africana;Feminino;0;4;F001 / F002;SEF + AIMA — combinado
2020;República Centro-Africana;Masculino;0;4;F001 / F002;SEF + AIMA — combinado
2020;República Checa;Feminino;65;356;F001 / F002;SEF + AIMA — combinado
2020;República Checa;Masculino;32;185;F001 / F002;SEF + AIMA — combinado
2020;República Democrática do Congo;Feminino;8;119;F001 / F002;SEF + AIMA — combinado
2020;República Democrática do Congo;Masculino;6;134;F001 / F002;SEF + AIMA — combinado
2020;República Dominicana;Feminino;14;110;F001 / F002;SEF + AIMA — combinado
2020;República Dominicana;Masculino;5;62;F001 / F002;SEF + AIMA — combinado
2020;Roménia;Feminino;429;13924;F001 / F002;SEF + AIMA — combinado
2020;Roménia;Masculino;554;16128;F001 / F002;SEF + AIMA — combinado
2020;Ruanda;Feminino;1;19;F001 / F002;SEF + AIMA — combinado
2020;Ruanda;Masculino;1;10;F001 / F002;SEF + AIMA — combinado
2020;Rússia;Feminino;362;3252;F001 / F002;SEF + AIMA — combinado
2020;Rússia;Masculino;211;1851;F001 / F002;SEF + AIMA — combinado
2020;Samoa;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Samoa;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Santa Lúcia;Feminino;2;2;F001 / F002;SEF + AIMA — combinado
2020;Santa Lúcia;Masculino;0;0;F001 / F002;SEF + AIMA — combinado
2020;Senegal;Feminino;47;437;F001 / F002;SEF + AIMA — combinado
2020;Senegal;Masculino;170;1100;F001 / F002;SEF + AIMA — combinado
2020;Serra Leoa;Feminino;4;37;F001 / F002;SEF + AIMA — combinado
2020;Serra Leoa;Masculino;7;58;F001 / F002;SEF + AIMA — combinado
2020;Seychelles;Feminino;1;4;F001 / F002;SEF + AIMA — combinado
2020;Seychelles;Masculino;2;7;F001 / F002;SEF + AIMA — combinado
2020;Singapura;Feminino;14;54;F001 / F002;SEF + AIMA — combinado
2020;Singapura;Masculino;9;23;F001 / F002;SEF + AIMA — combinado
2020;Somália;Feminino;0;20;F001 / F002;SEF + AIMA — combinado
2020;Somália;Masculino;1;43;F001 / F002;SEF + AIMA — combinado
2020;Sri Lanka;Feminino;6;38;F001 / F002;SEF + AIMA — combinado
2020;Sri Lanka;Masculino;9;64;F001 / F002;SEF + AIMA — combinado
2020;Sudão;Feminino;4;58;F001 / F002;SEF + AIMA — combinado
2020;Sudão;Masculino;12;81;F001 / F002;SEF + AIMA — combinado
2020;Sudão do Sul;Feminino;4;28;F001 / F002;SEF + AIMA — combinado
2020;Sudão do Sul;Masculino;9;25;F001 / F002;SEF + AIMA — combinado
2020;Suriname;Feminino;0;1;F001 / F002;SEF + AIMA — combinado
2020;Suriname;Masculino;2;2;F001 / F002;SEF + AIMA — combinado
2020;Suécia;Feminino;320;2338;F001 / F002;SEF + AIMA — combinado
2020;Suécia;Masculino;414;2843;F001 / F002;SEF + AIMA — combinado
2020;Suíça;Feminino;239;1370;F001 / F002;SEF + AIMA — combinado
2020;Suíça;Masculino;258;1507;F001 / F002;SEF + AIMA — combinado
2020;São Cristóvão e Nevis;Feminino;0;19;F001 / F002;SEF + AIMA — combinado
2020;São Cristóvão e Nevis;Masculino;0;27;F001 / F002;SEF + AIMA — combinado
