year;nationality;gender;permits_granted;resident_count
2021;Brunei;Feminino;0;3
2021;Brunei;Masculino;1;2
2021;Bulgária;Feminino;127;3292
2021;Bulgária;Masculino;109;3199
2021;Burkina Faso;Feminino;0;7
2021;Burkina Faso;Masculino;0;20
2021;Burundi;Feminino;0;6
2021;Burundi;Masculino;0;4
2021;Butão;Feminino;1;4
2021;Butão;Masculino;0;3
2021;Bélgica;Feminino;413;2510
2021;Bélgica;Masculino;546;3147
2021;Bósnia e Herzegovina;Feminino;6;42
2021;Bósnia e Herzegovina;Masculino;2;19
2021;Cabo Verde;Feminino;2114;17638
2021;Cabo Verde;Masculino;1775;16455
2021;Camarões;Feminino;19;95
2021;Camarões;Masculino;44;154
2021;Camboja;Feminino;4;28
2021;Camboja;Masculino;2;18
2021;Canadá;Feminino;116;593
2021;Canadá;Masculino;129;678
2021;Cazaquistão;Feminino;45;363
2021;Cazaquistão;Masculino;55;346
2021;Chade;Feminino;1;1
2021;Chade;Masculino;1;2
2021;Chile;Feminino;48;214
2021;Chile;Masculino;48;195
2021;China;Feminino;702;11287
2021;China;Masculino;654;11495
2021;Chipre;Feminino;20;52
2021;Chipre;Masculino;24;74
2021;Colômbia;Feminino;163;947
2021;Colômbia;Masculino;232;743
2021;Comores;Feminino;1;2
2021;Comores;Masculino;1;1
2021;Congo;Feminino;8;52
2021;Congo;Masculino;5;31
2021;Coreia do Sul;Feminino;16;136
2021;Coreia do Sul;Masculino;15;90
2021;Costa Rica;Feminino;15;52
2021;Costa Rica;Masculino;10;42
2021;Costa do Marfim;Feminino;10;71
2021;Costa do Marfim;Masculino;18;118
2021;Croácia;Feminino;48;220
2021;Croácia;Masculino;32;209
2021;Cuba;Feminino;75;668
2021;Cuba;Masculino;125;596
2021;Desconhecido;Feminino;0;9
2021;Desconhecido;Masculino;1;13
2021;Dinamarca;Feminino;146;624
2021;Dinamarca;Masculino;197;904
2021;Djibuti;Feminino;0;0
2021;Djibuti;Masculino;1;3
2021;Dominica;Feminino;2;6
2021;Dominica;Masculino;1;14
2021;Egipto;Feminino;40;236
2021;Egipto;Masculino;70;337
2021;El Salvador;Feminino;4;24
2021;El Salvador;Masculino;8;31
2021;Emiratos Árabes Unidos;Feminino;0;7
2021;Emiratos Árabes Unidos;Masculino;2;13
2021;Equador;Feminino;77;239
2021;Equador;Masculino;99;230
2021;Eritreia;Feminino;7;50
2021;Eritreia;Masculino;5;159
2021;Eslováquia;Feminino;74;269
2021;Eslováquia;Masculino;43;124
2021;Eslovénia;Feminino;44;151
2021;Eslovénia;Masculino;31;100
2021;Espanha;Feminino;1706;9079
2021;Espanha;Masculino;1877;9467
2021;Essuatíni;Feminino;2;5
2021;Essuatíni;Masculino;3;5
2021;Estados Unidos da América;Feminino;1296;3534
2021;Estados Unidos da América;Masculino;1179;3351
2021;Estónia;Feminino;46;211
2021;Estónia;Masculino;24;105
2021;Etiópia;Feminino;7;33
2021;Etiópia;Masculino;11;27
2021;Filipinas;Feminino;103;814
2021;Filipinas;Masculino;34;293
2021;Finlândia;Feminino;95;615
2021;Finlândia;Masculino;98;542
2021;França;Feminino;2321;12653
2021;França;Masculino;2433;14066
2021;Gabão;Feminino;3;15
2021;Gabão;Masculino;0;12
2021;Gana;Feminino;18;60
2021;Gana;Masculino;36;152
2021;Geórgia;Feminino;21;221
2021;Geórgia;Masculino;50;246
2021;Granada;Feminino;0;0
2021;Granada;Masculino;1;2
2021;Grécia;Feminino;88;384
2021;Grécia;Masculino;115;410
2021;Guatemala;Feminino;10;41
2021;Guatemala;Masculino;9;38
2021;Guiana;Feminino;2;5
2021;Guiana;Masculino;0;6
2021;Guiné;Feminino;31;379
2021;Guiné;Masculino;81;825
2021;Guiné Equatorial;Feminino;6;27
2021;Guiné Equatorial;Masculino;4;17
2021;Guiné-Bissau;Feminino;1587;9469
2021;Guiné-Bissau;Masculino;2159;10888
2021;Gâmbia;Feminino;7;46
2021;Gâmbia;Masculino;63;228
2021;Haiti;Feminino;1;2
2021;Haiti;Masculino;4;12
2021;Honduras;Feminino;8;33
2021;Honduras;Masculino;12;25
2021;Hong Kong;Feminino;68;104
2021;Hong Kong;Masculino;54;90
2021;Hungria;Feminino;115;660
2021;Hungria;Masculino;102;399
2021;Ilhas Fiji;Feminino;0;1
2021;Ilhas Fiji;Masculino;1;2
2021;Ilhas Maurícias;Feminino;5;15
2021;Ilhas Maurícias;Masculino;5;12
2021;Indonésia;Feminino;30;146
2021;Indonésia;Masculino;187;571
2021;Iraque;Feminino;45;272
2021;Iraque;Masculino;51;306
2021;Irlanda;Feminino;358;1392
2021;Irlanda;Masculino;517;1935
2021;Irão;Feminino;151;632
2021;Irão;Masculino;187;799
2021;Islândia;Feminino;11;58
2021;Islândia;Masculino;18;76
2021;Israel;Feminino;51;185
2021;Israel;Masculino;60;216
2021;Itália;Feminino;2453;13177
2021;Itália;Masculino;2849;17642
2021;Iémen;Feminino;0;17
2021;Iémen;Masculino;2;27
2021;Jamaica;Feminino;2;8
2021;Jamaica;Masculino;1;9
2021;Japão;Feminino;49;289
2021;Japão;Masculino;41;194
2021;Jordânia;Feminino;19;186
2021;Jordânia;Masculino;25;199
2021;Kosovo;Feminino;1;13
2021;Kosovo;Masculino;2;13
2021;Kuwait;Feminino;3;13
2021;Kuwait;Masculino;2;20
2021;Laos;Feminino;0;2
2021;Laos;Masculino;0;0
2021;Lesoto;Feminino;0;2
2021;Lesoto;Masculino;0;0
2021;Letónia;Feminino;65;402
2021;Letónia;Masculino;57;190
2021;Libéria;Feminino;0;3
2021;Libéria;Masculino;2;12
2021;Liechtenstein;Feminino;1;4
2021;Liechtenstein;Masculino;2;4
2021;Lituânia;Feminino;106;631
2021;Lituânia;Masculino;62;265
2021;Luxemburgo;Feminino;59;215
2021;Luxemburgo;Masculino;63;257
2021;Líbano;Feminino;45;250
2021;Líbano;Masculino;66;317
2021;Líbia;Feminino;4;67
2021;Líbia;Masculino;9;73
2021;Macau;Feminino;1;3
2021;Macau;Masculino;0;0
2021;Macedónia do Norte;Feminino;6;37
2021;Macedónia do Norte;Masculino;4;20
2021;Madagáscar;Feminino;3;12
2021;Madagáscar;Masculino;1;4
2021;Maldivas;Feminino;1;6
2021;Maldivas;Masculino;0;1
2021;Mali;Feminino;1;8
2021;Mali;Masculino;5;57
2021;Malta;Feminino;16;50
2021;Malta;Masculino;16;59
2021;Malásia;Feminino;11;69
2021;Malásia;Masculino;5;36
2021;Maláui;Feminino;1;13
2021;Maláui;Masculino;4;7
2021;Marrocos;Feminino;152;930
2021;Marrocos;Masculino;277;1206
2021;Mauritânia;Feminino;0;2
2021;Mauritânia;Masculino;3;21
2021;Mianmar;Feminino;4;4
2021;Mianmar;Masculino;1;2
2021;Moldávia;Feminino;242;2747
2021;Moldávia;Masculino;296;2430
2021;Mongólia;Feminino;3;19
2021;Mongólia;Masculino;0;5
2021;Montenegro;Feminino;1;8
2021;Montenegro;Masculino;3;11
2021;Moçambique;Feminino;390;2195
2021;Moçambique;Masculino;360;1608
2021;México;Feminino;79;410
2021;México;Masculino;69;289
2021;Namíbia;Feminino;4;22
2021;Namíbia;Masculino;3;12
2021;Nepal;Feminino;939;7938
2021;Nepal;Masculino;1820;13607
2021;Nicarágua;Feminino;10;29
2021;Nicarágua;Masculino;5;19
2021;Nigéria;Feminino;56;275
2021;Nigéria;Masculino;130;591
2021;Noruega;Feminino;69;429
2021;Noruega;Masculino;117;623
2021;Nova Zelândia;Feminino;8;52
2021;Nova Zelândia;Masculino;13;52
2021;Níger;Feminino;2;2
2021;Níger;Masculino;5;6
2021;Omã;Feminino;0;3
2021;Omã;Masculino;0;5
2021;Palestina;Feminino;3;25
2021;Palestina;Masculino;7;36
2021;Panamá;Feminino;4;46
2021;Panamá;Masculino;4;18
2021;Paquistão;Feminino;555;2158
2021;Paquistão;Masculino;1451;5341
2021;Paraguai;Feminino;13;109
2021;Paraguai;Masculino;8;40
2021;Países Baixos;Feminino;877;5138
2021;Países Baixos;Masculino;973;5875
2021;Peru;Feminino;54;289
2021;Peru;Masculino;59;177
2021;Polónia;Feminino;570;2414
2021;Polónia;Masculino;380;1237
2021;Qatar;Feminino;0;0
2021;Qatar;Masculino;0;1
2021;Quirguistão;Feminino;0;20
2021;Quirguistão;Masculino;2;13
2021;Quénia;Feminino;15;66
2021;Quénia;Masculino;6;41
2021;Reino Unido;Feminino;178;18627
2021;Reino Unido;Masculino;243;23317
2021;República Centro-Africana;Feminino;0;4
2021;República Centro-Africana;Masculino;0;4
2021;República Checa;Feminino;76;381
2021;República Checa;Masculino;68;239
2021;República Democrática do Congo;Feminino;12;117
2021;República Democrática do Congo;Masculino;11;130
2021;República Dominicana;Feminino;17;114
2021;República Dominicana;Masculino;11;57
2021;Roménia;Feminino;470;13488
2021;Roménia;Masculino;569;15423
2021;Ruanda;Feminino;0;17
2021;Ruanda;Masculino;3;10
2021;Rússia;Feminino;329;3205
2021;Rússia;Masculino;279;1951
2021;Santa Lúcia;Feminino;0;2
2021;Santa Lúcia;Masculino;1;1
2021;Senegal;Feminino;67;451
2021;Senegal;Masculino;233;1222
2021;Serra Leoa;Feminino;3;37
2021;Serra Leoa;Masculino;14;69
2021;Seychelles;Feminino;0;3
2021;Seychelles;Masculino;0;5
2021;Singapura;Feminino;13;61
2021;Singapura;Masculino;9;32
2021;Somália;Feminino;0;16
2021;Somália;Masculino;7;45
2021;Sri Lanka;Feminino;10;42
2021;Sri Lanka;Masculino;21;64
2021;Sudão;Feminino;16;73
2021;Sudão;Masculino;19;98
2021;Sudão do Sul;Feminino;5;33
2021;Sudão do Sul;Masculino;6;31
2021;Suriname;Feminino;0;1
2021;Suriname;Masculino;0;3
2021;Suécia;Feminino;348;2468
2021;Suécia;Masculino;463;3018
2021;Suíça;Feminino;281;1520
2021;Suíça;Masculino;295;1659
2021;São Cristóvão e Nevis;Feminino;3;16
2021;São Cristóvão e Nevis;Masculino;8;30
2021;São Tomé e Príncipe;Feminino;1025;6130
2021;São Tomé e Príncipe;Masculino;955;5104
2021;Sérvia;Feminino;28;156
2021;Sérvia;Masculino;28;118
2021;Síria;Feminino;75;526
2021;Síria;Masculino;109;665
2021;Tailândia;Feminino;83;706
2021;Tailândia;Masculino;101;1089
2021;Taiwan;Feminino;8;31
2021;Taiwan;Masculino;2;15
2021;Tajiquistão;Feminino;2;21
2021;Tajiquistão;Masculino;2;13
2021;Tanzânia;Feminino;5;17
2021;Tanzânia;Masculino;3;20
2021;Timor-Leste;Feminino;28;136
2021;Timor-Leste;Masculino;25;98
2021;Togo;Feminino;5;15
2021;Togo;Masculino;11;35
2021;Trindade e Tobago;Feminino;1;4
2021;Trindade e Tobago;Masculino;3;13
2021;Tunísia;Feminino;65;243
2021;Tunísia;Masculino;83;307
2021;Turquemenistão;Feminino;1;7
2021;Turquemenistão;Masculino;0;6
2021;Turquia;Feminino;109;682
2021;Turquia;Masculino;106;681
2021;Ucrânia;Feminino;592;14788
2021;Ucrânia;Masculino;566;12407
2021;Uganda;Feminino;3;21
2021;Uganda;Masculino;6;22
2021;Uruguai;Feminino;16;104
2021;Uruguai;Masculino;34;122
2021;Uzbequistão;Feminino;31;472
2021;Uzbequistão;Masculino;90;729
2021;Vanuatu;Feminino;0;0
2021;Vanuatu;Masculino;1;4
2021;Venezuela;Feminino;658;4856
2021;Venezuela;Masculino;573;3440
2021;Vietname;Feminino;54;337
2021;Vietname;Masculino;44;303
2021;Zimbabwe;Feminino;5;41
2021;Zimbabwe;Masculino;5;31
2021;Zâmbia;Feminino;2;17
2021;Zâmbia;Masculino;6;12
2021;África do Sul;Feminino;186;883
2021;África do Sul;Masculino;219;865
2021;Áustria;Feminino;134;699
2021;Áustria;Masculino;148;768
2021;Índia;Feminino;1255;6074
2021;Índia;Masculino;6152;24177
2022;Afeganistão;Feminino;82;335
2022;Afeganistão;Masculino;178;440
2022;Albânia;Feminino;10;43
2022;Albânia;Masculino;12;56
2022;Alemanha;Feminino;1899;9714
2022;Alemanha;Masculino;2120;10786
2022;Andorra;Feminino;2;9
2022;Andorra;Masculino;4;10
2022;Angola;Feminino;3583;17616
2022;Angola;Masculino;3356;14145
2022;Antígua e Barbuda;Feminino;0;2
2022;Antígua e Barbuda;Masculino;3;5
2022;Apátrida;Feminino;1;9
2022;Apátrida;Masculino;0;11
2022;Argentina;Feminino;161;548
2022;Argentina;Masculino;159;531
2022;Argélia;Feminino;97;345
2022;Argélia;Masculino;256;670
2022;Arménia;Feminino;18;65
2022;Arménia;Masculino;10;33
2022;Arábia Saudita;Feminino;8;22
2022;Arábia Saudita;Masculino;14;37
2022;Austrália;Feminino;83;293
2022;Austrália;Masculino;106;380
2022;Azerbaijão;Feminino;9;38
2022;Azerbaijão;Masculino;10;30
2022;Bahamas;Feminino;0;2
2022;Bahamas;Masculino;0;2
2022;Bahrein;Feminino;3;6
2022;Bahrein;Masculino;3;7
2022;Bangladesh;Feminino;913;3001
2022;Bangladesh;Masculino;5240;13467
2022;Barbados;Feminino;0;1
2022;Barbados;Masculino;1;3
2022;Belize;Feminino;0;2
2022;Belize;Masculino;1;2
2022;Benin;Feminino;3;4
2022;Benin;Masculino;7;19
2022;Bermudas;Feminino;2;3
2022;Bermudas;Masculino;0;1
2022;Bielorrússia;Feminino;96;458
2022;Bielorrússia;Masculino;82;273
2022;Bolívia;Feminino;13;101
2022;Bolívia;Masculino;10;53
2022;Botswana;Feminino;4;11
2022;Botswana;Masculino;3;7
2022;Brasil;Feminino;25005;128998
2022;Brasil;Masculino;23308;110746
2022;Brunei;Feminino;0;2
2022;Brunei;Masculino;0;1
2022;Bulgária;Feminino;120;2610
2022;Bulgária;Masculino;158;2529
2022;Burkina Faso;Feminino;1;6
2022;Burkina Faso;Masculino;5;21
2022;Burundi;Feminino;0;3
2022;Burundi;Masculino;0;2
2022;Butão;Feminino;1;5
2022;Butão;Masculino;2;5
2022;Bélgica;Feminino;465;2692
2022;Bélgica;Masculino;632;3396
2022;Bósnia e Herzegovina;Feminino;5;45
2022;Bósnia e Herzegovina;Masculino;5;18
2022;Cabo Verde;Feminino;2407;18828
2022;Cabo Verde;Masculino;2322;17920
2022;Camarões;Feminino;21;116
2022;Camarões;Masculino;40;190
2022;Camboja;Feminino;11;25
2022;Camboja;Masculino;16;23
2022;Canadá;Feminino;203;768
2022;Canadá;Masculino;239;856
2022;Cazaquistão;Feminino;48;386
2022;Cazaquistão;Masculino;58;374
2022;Chade;Feminino;0;1
2022;Chade;Masculino;0;2
2022;Chile;Feminino;104;302
2022;Chile;Masculino;96;284
2022;China;Feminino;576;10862
2022;China;Masculino;539;11138
2022;Chipre;Feminino;27;72
2022;Chipre;Masculino;38;103
2022;Colômbia;Feminino;261;1122
2022;Colômbia;Masculino;322;1013
2022;Comores;Feminino;0;1
2022;Comores;Masculino;1;2
2022;Congo;Feminino;7;54
2022;Congo;Masculino;6;29
2022;Coreia do Sul;Feminino;34;159
2022;Coreia do Sul;Masculino;28;112
2022;Costa Rica;Feminino;8;59
2022;Costa Rica;Masculino;9;42
2022;Costa do Marfim;Feminino;11;65
2022;Costa do Marfim;Masculino;17;128
2022;Croácia;Feminino;74;262
2022;Croácia;Masculino;54;202
2022;Cuba;Feminino;127;737
2022;Cuba;Masculino;196;746
2022;Desconhecido;Feminino;3;9
2022;Desconhecido;Masculino;2;14
2022;Dinamarca;Feminino;123;655
2022;Dinamarca;Masculino;207;928
2022;Djibuti;Feminino;0;0
2022;Djibuti;Masculino;0;4
2022;Dominica;Feminino;0;4
2022;Dominica;Masculino;8;11
2022;Egipto;Feminino;54;238
2022;Egipto;Masculino;115;398
2022;El Salvador;Feminino;9;32
2022;El Salvador;Masculino;17;47
2022;Emiratos Árabes Unidos;Feminino;1;4
2022;Emiratos Árabes Unidos;Masculino;0;6
2022;Equador;Feminino;95;317
2022;Equador;Masculino;73;298
2022;Eritreia;Feminino;0;46
2022;Eritreia;Masculino;1;132
2022;Eslováquia;Feminino;91;324
2022;Eslováquia;Masculino;64;167
2022;Eslovénia;Feminino;40;169
2022;Eslovénia;Masculino;31;121
2022;Espanha;Feminino;1676;9527
2022;Espanha;Masculino;1923;9981
2022;Essuatíni;Feminino;1;6
2022;Essuatíni;Masculino;2;7
2022;Estados Unidos da América;Feminino;1622;4950
2022;Estados Unidos da América;Masculino;1666;4844
2022;Estónia;Feminino;47;231
2022;Estónia;Masculino;49;142
2022;Etiópia;Feminino;4;32
2022;Etiópia;Masculino;10;36
2022;Filipinas;Feminino;143;899
2022;Filipinas;Masculino;56;309
2022;Finlândia;Feminino;127;635
2022;Finlândia;Masculino;107;575
2022;França;Feminino;2150;12964
2022;França;Masculino;2541;14548
2022;Gabão;Feminino;3;18
2022;Gabão;Masculino;3;15
2022;Gana;Feminino;13;62
2022;Gana;Masculino;44;189
2022;Geórgia;Feminino;25;221
2022;Geórgia;Masculino;46;269
2022;Granada;Feminino;2;2
2022;Granada;Masculino;2;3
2022;Grécia;Feminino;103;422
2022;Grécia;Masculino;218;557
2022;Guatemala;Feminino;9;47
2022;Guatemala;Masculino;9;47
2022;Guiana;Feminino;0;4
2022;Guiana;Masculino;0;4
2022;Guiné;Feminino;63;365
2022;Guiné;Masculino;117;817
2022;Guiné Equatorial;Feminino;4;27
2022;Guiné Equatorial;Masculino;2;18
2022;Guiné-Bissau;Feminino;1575;10514
2022;Guiné-Bissau;Masculino;2660;13223
2022;Gâmbia;Feminino;11;51
2022;Gâmbia;Masculino;195;413
2022;Haiti;Feminino;4;6
2022;Haiti;Masculino;5;16
2022;Honduras;Feminino;3;35
2022;Honduras;Masculino;5;29
2022;Hong Kong;Feminino;35;124
2022;Hong Kong;Masculino;38;103
2022;Hungria;Feminino;146;728
2022;Hungria;Masculino;155;502
2022;Ilhas Fiji;Feminino;0;0
2022;Ilhas Fiji;Masculino;0;1
2022;Ilhas Maurícias;Feminino;2;15
2022;Ilhas Maurícias;Masculino;6;22
2022;Indonésia;Feminino;29;166
2022;Indonésia;Masculino;200;726
2022;Iraque;Feminino;25;253
2022;Iraque;Masculino;30;302
2022;Irlanda;Feminino;467;1727
2022;Irlanda;Masculino;654;2432
2022;Irão;Feminino;272;834
2022;Irão;Masculino;280;963
2022;Islândia;Feminino;17;73
2022;Islândia;Masculino;25;92
2022;Israel;Feminino;98;268
2022;Israel;Masculino;99;301
2022;Itália;Feminino;3115;14754
2022;Itália;Masculino;3862;19285
2022;Iémen;Feminino;3;11
2022;Iémen;Masculino;4;23
2022;Jamaica;Feminino;1;8
2022;Jamaica;Masculino;1;9
2022;Japão;Feminino;53;332
2022;Japão;Masculino;44;236
2022;Jordânia;Feminino;24;139
2022;Jordânia;Masculino;35;174
2022;Kosovo;Feminino;1;13
2022;Kosovo;Masculino;1;14
2022;Kuwait;Feminino;7;13
2022;Kuwait;Masculino;4;12
2022;Laos;Feminino;1;2
2022;Laos;Masculino;0;0
2022;Lesoto;Feminino;0;2
2022;Lesoto;Masculino;0;0
2022;Letónia;Feminino;128;475
2022;Letónia;Masculino;109;274
2022;Libéria;Feminino;2;5
2022;Libéria;Masculino;1;14
2022;Liechtenstein;Feminino;0;4
2022;Liechtenstein;Masculino;1;5
2022;Lituânia;Feminino;119;692
2022;Lituânia;Masculino;74;314
2022;Luxemburgo;Feminino;82;271
2022;Luxemburgo;Masculino;102;334
2022;Líbano;Feminino;83;240
2022;Líbano;Masculino;157;364
2022;Líbia;Feminino;4;64
2022;Líbia;Masculino;7;63
2022;Macau;Feminino;1;3
2022;Macau;Masculino;0;0
2022;Macedónia do Norte;Feminino;9;40
2022;Macedónia do Norte;Masculino;8;26
2022;Madagáscar;Feminino;2;12
2022;Madagáscar;Masculino;0;3
2022;Maldivas;Feminino;1;7
2022;Maldivas;Masculino;0;1
2022;Mali;Feminino;3;9
2022;Mali;Masculino;11;73
2022;Malta;Feminino;21;68
2022;Malta;Masculino;26;78
2022;Malásia;Feminino;15;79
2022;Malásia;Masculino;10;41
2022;Maláui;Feminino;0;12
2022;Maláui;Masculino;1;7
2022;Marrocos;Feminino;205;1026
2022;Marrocos;Masculino;446;1549
2022;Mauritânia;Feminino;2;4
2022;Mauritânia;Masculino;2;25
2022;Mianmar;Feminino;3;4
2022;Mianmar;Masculino;1;4
2022;Moldávia;Feminino;229;2743
2022;Moldávia;Masculino;272;2500
2022;Mongólia;Feminino;4;20
2022;Mongólia;Masculino;0;5
2022;Montenegro;Feminino;1;7
2022;Montenegro;Masculino;5;14
2022;Moçambique;Feminino;602;2666
2022;Moçambique;Masculino;589;2119
2022;México;Feminino;126;495
2022;México;Masculino;84;331
2022;Namíbia;Feminino;4;27
2022;Namíbia;Masculino;4;14
2022;Nepal;Feminino;1531;8817
2022;Nepal;Masculino;2327;15022
2022;Nicarágua;Feminino;6;34
2022;Nicarágua;Masculino;8;27
2022;Nigéria;Feminino;71;318
2022;Nigéria;Masculino;186;732
2022;Noruega;Feminino;81;428
2022;Noruega;Masculino;119;658
2022;Nova Zelândia;Feminino;16;67
2022;Nova Zelândia;Masculino;30;83
2022;Níger;Feminino;1;3
2022;Níger;Masculino;1;6
2022;Omã;Feminino;0;1
2022;Omã;Masculino;1;3
2022;Palestina;Feminino;3;29
2022;Palestina;Masculino;6;37
2022;Panamá;Feminino;7;57
2022;Panamá;Masculino;8;34
2022;Paquistão;Feminino;842;2706
2022;Paquistão;Masculino;3155;8122
2022;Paraguai;Feminino;16;115
2022;Paraguai;Masculino;15;52
2022;Países Baixos;Feminino;977;5605
2022;Países Baixos;Masculino;1231;6461
2022;Peru;Feminino;83;341
2022;Peru;Masculino;115;276
2022;Polónia;Feminino;619;2746
2022;Polónia;Masculino;482;1580
2022;Qatar;Feminino;1;2
2022;Qatar;Masculino;3;5
2022;Quirguistão;Feminino;6;22
2022;Quirguistão;Masculino;3;14
2022;Quénia;Feminino;16;69
2022;Quénia;Masculino;12;42
2022;Reino Unido;Feminino;1289;20129
2022;Reino Unido;Masculino;1743;25136
2022;República Centro-Africana;Feminino;0;4
2022;República Centro-Africana;Masculino;0;4
2022;República Checa;Feminino;125;434
2022;República Checa;Masculino;117;302
2022;República Democrática do Congo;Feminino;17;142
2022;República Democrática do Congo;Masculino;11;137
2022;República Dominicana;Feminino;19;123
2022;República Dominicana;Masculino;16;58
2022;Roménia;Feminino;564;11097
2022;Roménia;Masculino;604;12296
2022;Ruanda;Feminino;4;19
2022;Ruanda;Masculino;3;12
2022;Rússia;Feminino;695;3577
2022;Rússia;Masculino;759;2498
2022;Samoa;Feminino;0;1
2022;Samoa;Masculino;1;1
2022;Santa Lúcia;Feminino;0;2
2022;Santa Lúcia;Masculino;0;1
2022;Senegal;Feminino;78;462
2022;Senegal;Masculino;414;1552
2022;Serra Leoa;Feminino;8;43
2022;Serra Leoa;Masculino;40;109
2022;Seychelles;Feminino;3;3
2022;Seychelles;Masculino;0;2
2022;Singapura;Feminino;14;68
2022;Singapura;Masculino;12;41
2022;Somália;Feminino;6;21
2022;Somália;Masculino;6;49
2022;Sri Lanka;Feminino;11;49
2022;Sri Lanka;Masculino;17;80
2022;Sudão;Feminino;8;75
2022;Sudão;Masculino;13;102
2022;Sudão do Sul;Feminino;4;38
2022;Sudão do Sul;Masculino;1;32
2022;Suriname;Feminino;2;3
2022;Suriname;Masculino;0;2
2022;Suécia;Feminino;385;2569
2022;Suécia;Masculino;422;3084
2022;Suíça;Feminino;287;1697
2022;Suíça;Masculino;303;1804
2022;São Cristóvão e Nevis;Feminino;2;20
2022;São Cristóvão e Nevis;Masculino;3;36
2022;São Tomé e Príncipe;Feminino;1428;6982
2022;São Tomé e Príncipe;Masculino;1348;6095
2022;São Vicente e Granadinas;Feminino;0;0
2022;São Vicente e Granadinas;Masculino;0;1
2022;Sérvia;Feminino;29;175
2022;Sérvia;Masculino;25;136
2022;Síria;Feminino;61;540
2022;Síria;Masculino;67;653
2022;Tailândia;Feminino;94;782
2022;Tailândia;Masculino;77;1195
2022;Taiwan;Feminino;11;38
2022;Taiwan;Masculino;8;20
2022;Tajiquistão;Feminino;1;22
2022;Tajiquistão;Masculino;3;17
2022;Tanzânia;Feminino;5;20
2022;Tanzânia;Masculino;8;28
2022;Timor-Leste;Feminino;57;216
2022;Timor-Leste;Masculino;44;145
2022;Togo;Feminino;3;19
2022;Togo;Masculino;9;48
2022;Trindade e Tobago;Feminino;1;6
2022;Trindade e Tobago;Masculino;3;13
2022;Tunísia;Feminino;104;317
2022;Tunísia;Masculino;143;414
2022;Turquemenistão;Feminino;1;8
2022;Turquemenistão;Masculino;0;4
2022;Turquia;Feminino;158;659
2022;Turquia;Masculino;203;708
2022;Ucrânia;Feminino;618;13819
2022;Ucrânia;Masculino;507;11626
2022;Uganda;Feminino;2;20
2022;Uganda;Masculino;9;26
2022;Uruguai;Feminino;20;119
2022;Uruguai;Masculino;19;136
2022;Uzbequistão;Feminino;38;489
2022;Uzbequistão;Masculino;102;808
2022;Vanuatu;Feminino;0;0
2022;Vanuatu;Masculino;1;3
2022;Venezuela;Feminino;903;5216
2022;Venezuela;Masculino;659;3720
2022;Vietname;Feminino;58;229
2022;Vietname;Masculino;94;244
2022;Zimbabwe;Feminino;9;49
2022;Zimbabwe;Masculino;14;40
2022;Zâmbia;Feminino;0;16
2022;Zâmbia;Masculino;1;13
2022;África do Sul;Feminino;363;1093
2022;África do Sul;Masculino;354;1069
2022;Áustria;Feminino;202;798
2022;Áustria;Masculino;181;845
2022;Índia;Feminino;1523;6765
2022;Índia;Masculino;5891;28651
2023;Afeganistão;Feminino;133;413
2023;Afeganistão;Masculino;199;557
2023;Albânia;Feminino;17;56
2023;Albânia;Masculino;13;64
2023;Alemanha;Feminino;2589;10890
2023;Alemanha;Masculino;2894;11968
2023;Andorra;Feminino;1;7
2023;Andorra;Masculino;2;10
2023;Angola;Feminino;13109;30380
2023;Angola;Masculino;11265;25209
2023;Antígua e Barbuda;Feminino;1;8
2023;Antígua e Barbuda;Masculino;2;12
2023;Apátrida;Feminino;0;6
2023;Apátrida;Masculino;0;6
2023;Argentina;Feminino;301;797
2023;Argentina;Masculino;337;836
2023;Argélia;Feminino;182;552
2023;Argélia;Masculino;760;1471
2023;Arménia;Feminino;34;96
2023;Arménia;Masculino;22;52
2023;Arábia Saudita;Feminino;1;87
2023;Arábia Saudita;Masculino;6;116
2023;Austrália;Feminino;117;399
2023;Austrália;Masculino;141;505
2023;Azerbaijão;Feminino;6;49
2023;Azerbaijão;Masculino;13;58
2023;Bahamas;Feminino;0;1
2023;Bahamas;Masculino;0;2
2023;Bahrein;Feminino;1;10
2023;Bahrein;Masculino;1;13
2023;Bangladesh;Feminino;2585;5271
2023;Bangladesh;Masculino;7492;20395
2023;Barbados;Feminino;0;0
2023;Barbados;Masculino;1;4
2023;Belize;Feminino;0;3
2023;Belize;Masculino;0;4
2023;Benin;Feminino;3;7
2023;Benin;Masculino;7;22
2023;Bermudas;Feminino;1;4
2023;Bermudas;Masculino;2;3
2023;Bielorrússia;Feminino;192;636
2023;Bielorrússia;Masculino;178;441
2023;Bolívia;Feminino;20;111
2023;Bolívia;Masculino;18;74
2023;Botswana;Feminino;2;12
2023;Botswana;Masculino;0;4
2023;Brasil;Feminino;68253;187376
2023;Brasil;Masculino;79009;181073
2023;Brunei;Feminino;0;2
2023;Brunei;Masculino;1;2
2023;Bulgária;Feminino;126;2347
2023;Bulgária;Masculino;134;2218
2023;Burkina Faso;Feminino;3;8
2023;Burkina Faso;Masculino;3;24
2023;Burundi;Feminino;0;6
2023;Burundi;Masculino;1;6
2023;Butão;Feminino;1;7
2023;Butão;Masculino;1;6
2023;Bélgica;Feminino;667;2941
2023;Bélgica;Masculino;956;3782
2023;Bósnia e Herzegovina;Feminino;3;41
